Job_Duration|Data_Volume|Nbr_Components
29138|97680|4
29138|94075|4
29138|1016|4
26303|8251|5
29138|94765|4
29138|97680|4
26303|8189|5
29138|94680|4
29138|100890|4
26303|7996|5
29138|99105|4
29138|94555|4
29138|98800|4
29138|94585|4
29138|100930|4
29138|100320|4
26303|7957|5
29138|100780|4
26303|8044|5
26303|8081|5
29138|100320|4
29138|89380|4
26303|8322|5
29138|94975|4
29138|100165|4
26303|7919|5
29138|98895|4
29138|89890|4
26303|7433|5
29138|98360|4
29138|97055|4
29138|100130|4
29138|94365|4
26303|7439|5
29138|97770|4
29138|94550|4
26303|8005|5
29138|95635|4
26303|8076|5
29138|98360|4
26303|7964|5
26303|7796|5
29138|89890|4
29138|96705|4
26303|8332|5
26303|7674|5
26303|8056|5
26303|8010|5
29138|94585|4
26303|7828|5
29138|100235|4
26303|7471|5
29138|98455|4
29138|94585|4
26303|7607|5
29138|95710|4
29138|100130|4
26303|8178|5
29138|95045|4
29138|100850|4
29138|94315|4
29138|100320|4
29138|97820|4
29138|94975|4
29138|89890|4
26303|7792|5
29138|94585|4
29138|89890|4
29138|100660|4
26303|7465|5
29138|97425|4
29138|94975|4
29138|100930|4
29138|98055|4
29138|89175|4
26303|8247|5
26303|7910|5
29138|95045|4
29138|99230|4
26303|8328|5
29138|100880|4
29138|89595|4
26303|8368|5
26303|7965|5
29138|97445|4
26303|8346|5
26303|7943|5
29138|96705|4
26303|8188|5
26303|8281|5
26303|7773|5
29138|93115|4
29138|100480|4
29138|97515|4
29138|93690|4
29138|93555|4
29138|93350|4
29138|100320|4
29138|93060|4
29138|93350|4
29138|98695|4
26303|7517|5
29138|97515|4
29138|93465|4
29138|93420|4
26303|8290|5
29138|98135|4
29138|97530|4
29138|99365|4
29138|97530|4
26303|7591|5
29138|98725|4
29138|100540|4
29138|89890|4
26303|7660|5
29138|93255|4
29138|93255|4
29138|93045|4
29138|93240|4
29138|100480|4
29138|98725|4
26303|8048|5
29138|93360|4
29138|98725|4
29138|93255|4
26303|7756|5
29138|93240|4
29138|1012|4
29138|1012|4
29138|99260|4
29138|93045|4
29138|99080|4
29138|98025|4
29138|98065|4
29138|93240|4
29138|93740|4
26303|8205|5
26303|8309|5
26303|7574|5
26303|7573|5
29138|93475|4
29138|98065|4
29138|100525|4
29138|98120|4
29138|93605|4
29138|88805|4
29138|93700|4
26303|8016|5
29138|93475|4
29138|1012|4
29138|97600|4
29138|93295|4
29138|89890|4
29138|93740|4
29138|96645|4
26303|7754|5
26303|8202|5
29138|93115|4
26303|8179|5
29138|96135|4
26303|8226|5
29138|89890|4
29138|1012|4
29138|93730|4
29138|98075|4
29138|98300|4
26303|7442|5
29138|96650|4
26303|7819|5
29138|100480|4
29138|100720|4
26303|8184|5
29138|100480|4
26303|8395|5
26303|8017|5
29138|99330|4
29138|89890|4
29138|93175|4
29138|93795|4
29138|93690|4
29138|93480|4
29138|95540|4
26303|8382|5
29138|89855|4
29138|93860|4
29138|97705|4
26303|8295|5
29138|98110|4
26303|7672|5
29138|100380|4
26303|7544|5
29138|93750|4
26303|7905|5
29138|97705|4
29138|96705|4
29138|98110|4
29138|93435|4
26303|7593|5
29138|93800|4
29138|98940|4
29138|93750|4
26303|7746|5
26303|7637|5
29138|98110|4
29138|99330|4
29138|93355|4
26303|8420|5
29138|93740|4
26303|7609|5
26303|7800|5
26303|8153|5
29138|97770|4
29138|95535|4
29138|100410|4
26303|7747|5
26303|8006|5
29138|100320|4
29138|93690|4
26303|8155|5
29138|96745|4
26303|8321|5
29138|93355|4
26303|8250|5
26303|7983|5
26303|7821|5
29138|89890|4
26303|7949|5
29138|96540|4
26303|7749|5
26303|7808|5
26303|7955|5
29138|93060|4
26303|7665|5
29138|100480|4
29138|93710|4
29138|93175|4
29138|97995|4
26303|8133|5
29138|100710|4
29138|95840|4
29138|96745|4
29138|89545|4
26303|8061|5
26303|7932|5
29138|99270|4
26303|8234|5
29138|97445|4
26303|8302|5
26303|7914|5
26303|7856|5
26303|8137|5
26303|8113|5
26303|7549|5
26303|8036|5
26303|7562|5
29138|93255|4
29138|89890|4
29138|97515|4
29138|93045|4
26303|8376|5
29138|93465|4
26303|7566|5
26303|8139|5
26303|7638|5
26303|7790|5
26303|8350|5
29138|96540|4
29138|96480|4
29138|89890|4
29138|96100|4
29138|93420|4
29138|96100|4
29138|89190|4
26303|7472|5
26303|8253|5
29138|96595|4
29138|96935|4
26303|8098|5
26303|7916|5
29138|93360|4
29138|93420|4
29138|98940|4
29138|97245|4
29138|96745|4
29138|97245|4
26303|7779|5
29138|96580|4
29138|1012|4
26303|8349|5
29138|97100|4
29138|99290|4
29138|89890|4
29138|93995|4
29138|95635|4
26303|8034|5
29138|96540|4
26303|8366|5
29138|97210|4
26303|8094|5
29138|99315|4
26303|7931|5
29138|95565|4
26303|8384|5
29138|100930|4
26303|8360|5
26303|8312|5
29138|89370|4
26303|8419|5
29138|93280|4
29138|93280|4
26303|7806|5
29138|95305|4
29138|100080|4
29138|96745|4
26303|8227|5
26303|8269|5
29138|89890|4
29138|97395|4
26303|7763|5
29138|97395|4
29138|93780|4
29138|95460|4
29138|87200|4
29138|93920|4
26303|7962|5
26303|7776|5
29138|95355|4
29138|97370|4
26303|8141|5
29138|93240|4
29138|99560|4
29138|97360|4
29138|97060|4
26303|7459|5
29138|96760|4
26303|8326|5
29138|97110|4
26303|8224|5
26303|7764|5
29138|89145|4
26303|7553|5
26303|8058|5
26303|8135|5
29138|91780|4
29138|95845|4
26303|7822|5
29138|91600|4
29138|92455|4
26303|7523|5
26303|8220|5
29138|91425|4
26303|8381|5
26303|8335|5
29138|91165|4
29138|97330|4
26303|7939|5
26303|7666|5
29138|96935|4
29138|89885|4
29138|89575|4
26303|7447|5
29138|97330|4
26303|8482|5
29138|90990|4
29138|96920|4
26303|7782|5
26303|7984|5
29138|99525|4
29138|96830|4
26303|8246|5
26303|7917|5
26303|7454|5
29138|88275|4
26303|8291|5
26303|8231|5
26303|8064|5
29138|87485|4
29138|89055|4
29138|99765|4
29138|93035|4
29138|91165|4
29138|97360|4
29138|99810|4
29138|100480|4
29138|87645|4
29138|92655|4
29138|87945|4
29138|92940|4
29138|92965|4
29138|100930|4
29138|87795|4
29138|88175|4
29138|92965|4
29138|95370|4
29138|89140|4
29138|87795|4
29138|92895|4
29138|92925|4
29138|99765|4
29138|92895|4
29138|99925|4
29138|92895|4
29138|92895|4
29138|88335|4
26303|8090|5
26303|8102|5
26303|7478|5
29138|100625|4
29138|98055|4
29138|89080|4
29138|87990|4
26303|8365|5
29138|89330|4
29138|89330|4
26303|8203|5
26303|8300|5
29138|92700|4
26303|7451|5
26303|8092|5
26303|7876|5
26303|7838|5
29138|88875|4
26303|8183|5
26303|7681|5
29138|92265|4
29138|89175|4
26303|8208|5
29138|91720|4
29138|89235|4
26303|8109|5
26303|7974|5
26303|8168|5
29138|95980|4
29138|92175|4
29138|99630|4
29138|91650|4
29138|89890|4
26303|7554|5
26303|7827|5
26303|7990|5
26303|8037|5
26303|7583|5
26303|7912|5
26303|8100|5
26303|8164|5
26303|8031|5
26303|7807|5
26303|7837|5
29138|91790|4
29138|88670|4
29138|89890|4
29138|99690|4
29138|95615|4
29138|89330|4
29138|91780|4
29138|87290|4
29138|91110|4
29138|88905|4
29138|88675|4
29138|91020|4
29138|88670|4
29138|91740|4
29138|1012|4
29138|96675|4
29138|88940|4
29138|99690|4
29138|99880|4
29138|100660|4
29138|99645|4
29138|92265|4
29138|100480|4
29138|91690|4
29138|1012|4
29138|87340|4
29138|95860|4
29138|92700|4
29138|99650|4
29138|96465|4
29138|99940|4
29138|87595|4
29138|91650|4
29138|96655|4
29138|1012|4
29138|92485|4
29138|91895|4
29138|99230|4
29138|99290|4
29138|87665|4
29138|91065|4
29138|89885|4
29138|100115|4
29138|96445|4
29138|87465|4
29138|91740|4
29138|95190|4
29138|91725|4
29138|92025|4
29138|99900|4
29138|88005|4
29138|88940|4
29138|92335|4
29138|87760|4
29138|96425|4
29138|95935|4
29138|95985|4
29138|87875|4
29138|91020|4
26303|7629|5
29138|88045|4
29138|92610|4
26303|8307|5
26303|7522|5
26303|8258|5
26303|8334|5
26303|8740|5
26303|8344|5
26303|8001|5
26303|7789|5
26303|8154|5
26303|7601|5
26303|7975|5
29138|96675|4
29138|92425|4
29138|92415|4
29138|91705|4
29138|92740|4
29138|95530|4
29138|92400|4
29138|92195|4
29138|99985|4
26303|7801|5
29138|95700|4
26303|7525|5
29138|99985|4
29138|100320|4
29138|89645|4
29138|88480|4
29138|96415|4
26303|8042|5
29138|1012|4
29138|88965|4
26303|7788|5
26303|7909|5
26303|8325|5
29138|88085|4
29138|88085|4
29138|92545|4
26303|8151|5
26303|8071|5
26303|7948|5
29138|88700|4
29138|88700|4
26303|7545|5
26303|7991|5
29138|95845|4
29138|89890|4
29138|89890|4
29138|88165|4
26303|7992|5
29138|88085|4
29138|88660|4
26303|7999|5
29138|99585|4
29138|88705|4
29138|87885|4
26303|7647|5
29138|90600|4
26303|8144|5
26303|8248|5
29138|89890|4
29138|89890|4
29138|89890|4
29138|89890|4
26303|7947|5
29138|88700|4
26303|7783|5
26303|7582|5
29138|89890|4
29138|90450|4
29138|90450|4
26303|7811|5
29138|1012|4
29138|89890|4
29138|88740|4
29138|90965|4
26303|8283|5
29138|90965|4
26303|7664|5
26303|8273|5
29138|89890|4
29138|89890|4
29138|90935|4
29138|99860|4
26303|7663|5
26303|7969|5
29138|89890|4
26303|7981|5
29138|89890|4
29138|89890|4
29138|90940|4
26303|8327|5
29138|99900|4
29138|89690|4
29138|90935|4
29138|100695|4
29138|90935|4
26303|8287|5
29138|90935|4
29138|87640|4
29138|90710|4
29138|99925|4
26303|7435|5
29138|90665|4
29138|89030|4
29138|89030|4
29138|99290|4
26303|8025|5
29138|95980|4
26303|7864|5
29138|90710|4
29138|90870|4
29138|90775|4
29138|88770|4
26303|7816|5
29138|89025|4
29138|90835|4
29138|89740|4
29138|88985|4
26303|7479|5
29138|89890|4
29138|95635|4
29138|95370|4
26303|7538|5
26303|8359|5
26303|8083|5
26303|7678|5
29138|100670|4
29138|91930|4
29138|92550|4
29138|100535|4
29138|87270|4
29138|89885|4
29138|89890|4
26303|7895|5
29138|87570|4
26303|7793|5
26303|8063|5
29138|89890|4
29138|90765|4
26303|7887|5
29138|90755|4
29138|89890|4
26303|7940|5
26303|7541|5
26303|7927|5
26303|8240|5
26303|8388|5
29138|90665|4
29138|89890|4
26303|8299|5
29138|90685|4
26303|8341|5
29138|99900|4
26303|8339|5
29138|90730|4
26303|7527|5
26303|7976|5
29138|99810|4
29138|90470|4
29138|89890|4
26303|8191|5
29138|89890|4
26303|7906|5
29138|90665|4
29138|99645|4
29138|89890|4
29138|89890|4
29138|89890|4
29138|89645|4
29138|89890|4
29138|89890|4
26303|8256|5
29138|89890|4
26303|7625|5
29138|89890|4
29138|89890|4
29138|99925|4
29138|89890|4
29138|89890|4
29138|90680|4
26303|8347|5
26303|8383|5
29138|89890|4
26303|8343|5
26303|8062|5
26303|8011|5
29138|89890|4
29138|89890|4
26303|7971|5
29138|89890|4
29138|89095|4
29138|89890|4
29138|89890|4
29138|89890|4
29138|89890|4
29138|89890|4
29138|89060|4
29138|89890|4
26303|8324|5
29138|100540|4
29138|89890|4
29138|89890|4
29138|89645|4
29138|88765|4
29138|95110|4
29138|90505|4
29138|88765|4
26303|8243|5
29138|99645|4
29138|89370|4
26303|8143|5
26303|7920|5
26303|8028|5
29138|89890|4
29138|89890|4
29138|89190|4
26303|7833|5
26303|7809|5
29138|99630|4
26303|7785|5
29138|90450|4
29138|89890|4
29138|89890|4
29138|89675|4
29138|99150|4
29138|89890|4
29138|90685|4
29138|89360|4
26303|8285|5
29138|89890|4
29138|89890|4
29138|89710|4
29138|89890|4
29138|89675|4
29138|89890|4
29138|89890|4
29138|89890|4
29138|89890|4
29138|90515|4
26303|8389|5
26303|8078|5
29138|89890|4
29138|89870|4
29138|89890|4
29138|89890|4
26303|7750|5
26303|7570|5
29138|89890|4
26303|8215|5
26303|8013|5
29138|89890|4
29138|89890|4
29138|100695|4
29138|100095|4
26303|7786|5
29138|90435|4
29138|89890|4
29138|89890|4
29138|89890|4
29138|89440|4
29138|89890|4
26303|8087|5
26303|7561|5
29138|89890|4
29138|89440|4
26303|8030|5
29138|89440|4
26303|8152|5
26303|8297|5
26303|8275|5
26303|7658|5
29138|88935|4
29138|89890|4
29138|89890|4
26303|7565|5
26303|8166|5
26303|8167|5
26303|8611|5
29138|100320|4
26303|8212|5
26303|7893|5
29138|100635|4
29138|94420|4
26303|8449|5
26303|7622|5
26303|8192|5
26303|8170|5
26303|7813|5
26303|7889|5
26303|8156|5
26303|7922|5
26303|7463|5
26303|8232|5
29138|94100|4
29138|95875|4
29138|94550|4
29138|97010|4
29138|100320|4
26303|7923|5
29138|95000|4
26303|8296|5
26303|7777|5
26303|8358|5
26303|7966|5
26303|8195|5
29138|94505|4
26303|8387|5
26303|7476|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3553|5
20993|3482|5
20993|3553|5
20993|3512|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3553|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3512|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3553|5
20993|3458|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3512|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3458|5
20993|3553|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3512|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3553|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3553|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3553|5
20993|3553|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3553|5
20993|3553|5
20993|3458|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3553|5
20993|3512|5
20993|3458|5
20993|3553|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3553|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3512|5
20993|3554|5
20993|3553|5
20993|3458|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3553|5
20993|3512|5
20993|3554|5
20993|3553|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3458|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3458|5
20993|3512|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3458|5
20993|3458|5
20993|3458|5
20993|3512|5
20993|3458|5
20993|3554|5
20993|3553|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3512|5
20993|3458|5
20993|3553|5
20993|3512|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3553|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3553|5
20993|3553|5
20993|3482|5
20993|3553|5
20993|3512|5
20993|3458|5
20993|3458|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3554|5
20993|3553|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3553|5
20993|3482|5
20993|3553|5
20993|3553|5
20993|3458|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3553|5
20993|3458|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3553|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3553|5
20993|3458|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
